age,marital_status,education_level,annual_income,monthly_income,employment_status,debt_to_income_ratio,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies
30,Single,Bachelor's,63654.35,5304.53,Employed,0.467,651,9092.21,Business,12.08,36,302.34,D4,5,96007.28,69720.62,2,0,3
50,Single,Bachelor's,28167.74,2347.31,Employed,0.302,748,22010.79,Medical,7.77,36,687.41,B4,5,21479.3,10751.78,1,0,1
52,Married,Bachelor's,26925.03,2243.75,Employed,0.079,591,10822.62,Debt consolidation,13.94,36,369.58,E4,4,42607.74,39464.41,1,0,1
66,Married,Master's,58854.44,4904.54,Self-employed,0.159,614,9849.9,Debt consolidation,15.49,36,343.82,D5,6,73751.28,20152.1,1,0,2
52,Married,Other,68419.22,5701.6,Employed,0.291,692,500.0,Debt consolidation,8.72,36,15.83,C1,7,96166.84,5931.99,2,0,2
37,Married,Master's,51677.78,4306.48,Employed,0.262,691,13429.12,Business,13.29,36,454.36,C4,5,65572.9,60439.25,1,0,3
40,Married,PhD,13537.86,1128.16,Retired,0.238,627,500.0,Education,13.35,36,16.93,D5,3,20820.56,2866.52,2,0,2
57,Married,Bachelor's,90361.26,7530.1,Employed,0.115,633,27207.98,Other,11.01,36,890.88,D5,5,120410.33,23584.14,3,1,3
69,Married,PhD,23440.24,1953.35,Employed,0.378,680,15550.54,Debt consolidation,13.6,36,528.46,C5,7,25291.66,14535.03,2,0,3
57,Single,Master's,43295.36,3607.95,Employed,0.074,656,16175.85,Other,12.68,36,542.54,D1,2,58064.52,8765.55,0,0,1
48,Married,PhD,31128.76,2594.06,Employed,0.224,634,500.0,Car,15.71,36,17.51,D1,3,35889.34,2620.12,3,0,3
71,Single,Bachelor's,60179.55,5014.96,Self-employed,0.179,694,9235.25,Business,12.04,36,306.92,C5,3,48608.39,13140.2,0,0,2
45,Single,Other,13624.81,1135.4,Unemployed,0.291,835,25870.19,Debt consolidation,10.64,36,842.55,A2,8,18385.22,1344.17,3,1,3
74,Married,Bachelor's,55053.15,4587.76,Employed,0.268,597,26975.7,Debt consolidation,11.82,36,893.66,E1,9,46184.88,37052.69,2,0,2
55,Single,Bachelor's,53707.81,4475.65,Employed,0.173,626,12575.57,Debt consolidation,17.61,36,452.18,D4,2,69946.7,64496.93,2,0,3
62,Single,High School,19742.97,1645.25,Unemployed,0.089,620,14447.16,Debt consolidation,12.33,60,323.78,D3,6,15913.69,2430.21,1,0,1
24,Single,PhD,27006.38,2250.53,Unemployed,0.237,671,4524.57,Debt consolidation,14.13,60,105.58,C4,6,30584.76,14943.95,0,0,1
32,Single,Bachelor's,75162.09,6263.51,Unemployed,0.107,603,15596.12,Debt consolidation,13.42,36,528.66,E5,7,116428.79,53172.82,1,0,3
60,Single,High School,82432.77,6869.4,Employed,0.051,655,9491.55,Debt consolidation,18.07,36,343.48,D2,7,58640.99,53835.24,2,0,2
74,Married,Bachelor's,25826.28,2152.19,Employed,0.078,665,18733.06,Car,10.49,36,608.78,D3,2,17724.73,14105.24,1,0,1
66,Single,High School,21580.13,1798.34,Student,0.128,689,7484.89,Debt consolidation,14.29,60,175.29,C5,3,14413.68,11347.61,2,0,3
67,Divorced,Bachelor's,30952.8,2579.4,Self-employed,0.32,700,18951.22,Other,13.56,36,643.67,C3,3,29624.77,19384.46,0,0,0
67,Married,Bachelor's,20288.56,1690.71,Employed,0.109,577,3645.36,Car,13.4,36,123.53,F1,7,29607.59,11754.02,0,0,0
57,Single,High School,20433.99,1702.83,Employed,0.185,675,19489.79,Debt consolidation,10.71,36,635.4,C1,7,31848.87,19327.95,1,0,2
62,Married,High School,9599.46,799.96,Employed,0.155,626,13480.94,Vacation,14.88,36,466.53,D3,6,18614.12,16475.06,1,0,1
43,Married,Bachelor's,40371.17,3364.26,Self-employed,0.064,611,21046.04,Debt consolidation,13.89,36,718.18,D1,8,58188.07,52120.81,1,0,1
32,Married,Bachelor's,16043.54,1336.96,Retired,0.151,715,15696.05,Debt consolidation,11.68,36,518.94,C1,4,14819.52,12296.96,1,0,2
29,Single,High School,55351.44,4612.62,Employed,0.168,633,20487.66,Other,10.81,36,668.9,D1,9,40306.59,8941.7,2,0,4
48,Single,Bachelor's,38553.39,3212.78,Self-employed,0.149,673,18997.55,Business,12.93,60,431.57,C4,3,23750.44,4698.11,4,0,5
55,Single,High School,36533.42,3044.45,Unemployed,0.18,611,21461.83,Debt consolidation,11.9,36,711.82,D4,5,55516.17,36712.23,2,0,2
25,Married,High School,64591.02,5382.58,Employed,0.347,658,20043.17,Car,12.86,36,673.98,D5,3,68964.55,6168.06,1,0,1
28,Married,Master's,24679.99,2056.67,Employed,0.099,717,24658.23,Debt consolidation,15.49,36,860.71,C1,5,34913.41,15963.36,2,0,3
33,Single,Bachelor's,43610.06,3634.17,Self-employed,0.342,748,14959.06,Car,8.59,36,472.84,B2,6,70587.52,23091.19,1,0,1
65,Married,Bachelor's,36321.11,3026.76,Retired,0.218,613,19652.19,Debt consolidation,16.53,36,696.07,D4,5,52868.39,49576.15,0,0,0
38,Married,PhD,43461.76,3621.81,Self-employed,0.197,765,23856.47,Debt consolidation,8.62,36,754.42,B5,11,44820.39,13288.07,0,0,1
57,Widowed,Other,26759.36,2229.95,Employed,0.061,733,20650.46,Debt consolidation,12.41,36,689.94,C3,3,27004.68,23557.01,2,0,2
40,Single,High School,63761.41,5313.45,Employed,0.098,612,16186.53,Debt consolidation,12.49,36,541.42,D1,7,82207.04,66425.41,0,0,3
36,Married,Bachelor's,45438.04,3786.5,Employed,0.137,610,13805.21,Other,12.59,36,462.43,D3,4,62761.41,39355.7,2,0,2
67,Married,Bachelor's,82868.81,6905.73,Employed,0.112,559,5110.84,Debt consolidation,14.05,36,174.8,F5,3,72447.63,27914.63,3,0,4
35,Widowed,Bachelor's,62406.67,5200.56,Self-employed,0.212,724,500.0,Business,13.36,36,16.93,C3,2,34423.24,11438.56,4,0,4
57,Married,Master's,56230.36,4685.86,Employed,0.217,804,24425.34,Education,10.24,36,790.89,A5,5,74800.6,35113.78,3,0,3
38,Married,High School,21468.71,1789.06,Student,0.168,759,27170.26,Home,11.52,60,597.82,B5,6,19978.45,3815.68,3,0,3
36,Married,PhD,46019.86,3834.99,Self-employed,0.133,753,7129.65,Debt consolidation,15.44,36,248.69,B5,8,42675.05,28255.68,1,0,1
74,Single,Other,42456.24,3538.02,Employed,0.312,796,19518.89,Home,12.32,36,651.29,B2,7,65536.14,55211.83,2,0,4
47,Married,Bachelor's,48397.55,4033.13,Employed,0.078,640,15620.72,Debt consolidation,10.91,60,338.93,D4,5,50798.15,8616.75,1,0,1
37,Married,Bachelor's,38514.25,3209.52,Employed,0.289,589,20568.77,Debt consolidation,14.4,36,706.99,E3,5,45839.59,15976.56,1,0,1
44,Married,High School,11857.47,988.12,Employed,0.303,617,10572.72,Debt consolidation,11.49,60,232.47,D5,5,14464.55,8873.39,1,0,1
42,Married,Bachelor's,32470.08,2705.84,Employed,0.08,676,18510.79,Other,15.35,36,644.86,C4,7,25950.51,6698.15,1,0,1
75,Single,Bachelor's,35678.52,2973.21,Self-employed,0.166,520,24613.33,Debt consolidation,16.21,36,867.89,F3,4,29095.8,26021.78,3,0,3
51,Single,Bachelor's,31991.76,2665.98,Employed,0.215,763,13577.2,Car,12.25,36,452.58,B5,7,43095.48,30431.79,2,0,3
72,Single,Bachelor's,14064.52,1172.04,Employed,0.115,593,16180.81,Education,12.11,36,538.28,E5,7,16196.48,8189.37,2,0,3
54,Single,Bachelor's,27260.07,2271.67,Self-employed,0.074,738,16147.72,Car,11.79,36,534.72,C5,6,25357.68,4300.01,2,0,3
40,Single,PhD,58253.7,4854.47,Employed,0.194,659,16048.59,Car,17.09,36,572.9,D2,6,61933.7,48347.88,1,0,1
34,Single,Bachelor's,9660.31,805.03,Employed,0.192,702,19959.26,Education,13.25,60,456.69,C4,9,19626.6,14554.2,2,0,2
52,Married,Bachelor's,44903.18,3741.93,Employed,0.044,805,12596.86,Car,7.77,36,393.4,A1,2,37549.09,30883.58,0,0,0
62,Single,Bachelor's,40133.9,3344.49,Self-employed,0.139,782,21165.47,Home,8.56,36,668.73,B5,4,32073.84,13456.71,1,0,1
40,Married,Master's,76393.02,6366.08,Employed,0.119,686,22132.88,Debt consolidation,10.3,60,473.53,C2,7,108581.16,6843.37,4,0,4
40,Married,Bachelor's,64771.64,5397.64,Retired,0.107,665,11234.07,Debt consolidation,14.55,60,264.61,D4,4,56219.84,4310.95,0,0,0
60,Married,Other,46104.75,3842.06,Employed,0.114,574,500.0,Car,13.13,36,16.88,F2,13,48207.64,24026.11,1,1,1
24,Married,Master's,9994.87,832.91,Employed,0.443,640,1535.54,Debt consolidation,12.86,36,51.63,D2,4,17779.15,10341.47,2,1,2
44,Single,High School,30247.99,2520.67,Employed,0.329,782,20116.18,Debt consolidation,8.68,36,636.7,B2,2,31734.8,24115.36,4,0,4
59,Single,Master's,31678.48,2639.87,Employed,0.111,759,22941.78,Debt consolidation,10.08,60,488.35,B1,7,36529.46,20998.16,2,0,3
70,Married,Bachelor's,79987.29,6665.61,Unemployed,0.257,627,20267.84,Car,14.12,36,693.89,D1,1,57901.89,53419.13,2,0,2
21,Married,Master's,55578.84,4631.57,Employed,0.161,753,31065.06,Debt consolidation,7.65,36,968.46,B3,7,79513.56,23926.36,2,0,2
65,Married,High School,38348.53,3195.71,Employed,0.204,674,33687.43,Debt consolidation,10.89,60,730.6,C5,3,25380.21,7797.64,2,0,2
34,Single,Master's,37438.05,3119.84,Unemployed,0.136,755,18941.45,Debt consolidation,11.04,36,620.48,B1,4,47937.58,28366.06,0,0,0
72,Divorced,High School,12618.19,1051.52,Employed,0.065,692,5620.72,Debt consolidation,13.96,60,130.67,C4,5,14335.54,3354.23,3,1,3
29,Married,Bachelor's,21594.18,1799.52,Student,0.161,789,9179.71,Other,7.83,36,286.94,B4,3,26213.98,18488.64,4,0,5
62,Single,Bachelor's,50196.77,4183.06,Employed,0.05,656,21358.91,Home,11.57,36,705.04,D2,5,67824.28,20184.36,2,0,3
64,Single,Master's,33560.39,2796.7,Employed,0.039,733,25979.01,Debt consolidation,9.91,36,837.17,C5,2,36002.38,22438.18,1,0,1
69,Married,High School,19895.1,1657.92,Employed,0.121,638,4817.39,Education,12.83,60,109.19,D2,8,37665.04,18218.32,2,0,3
51,Married,Bachelor's,94514.3,7876.19,Student,0.294,696,7031.79,Car,14.1,36,240.67,C4,2,142814.37,112223.19,2,0,4
46,Married,Master's,29370.88,2447.57,Employed,0.227,645,20970.81,Debt consolidation,13.68,36,713.48,D5,1,37115.0,35236.17,2,0,2
58,Single,Bachelor's,15500.35,1291.7,Unemployed,0.3,708,500.0,Debt consolidation,12.42,60,11.23,C1,7,25504.04,17148.46,4,0,4
47,Single,Bachelor's,14656.91,1221.41,Self-employed,0.169,729,2746.15,Other,10.04,36,88.66,C5,3,22600.57,6918.17,0,0,0
63,Single,Bachelor's,21899.04,1824.92,Unemployed,0.116,620,17228.96,Education,9.7,60,363.53,D1,1,33072.1,24261.91,4,0,4
52,Single,High School,24305.89,2025.49,Employed,0.183,623,21393.2,Debt consolidation,13.08,36,721.65,D1,3,34539.06,25435.44,0,0,0
75,Married,High School,40743.61,3395.3,Employed,0.162,672,19769.38,Medical,17.4,36,708.77,C2,6,56490.45,17845.95,0,0,1
50,Single,High School,26492.68,2207.72,Employed,0.235,715,21956.34,Home,10.03,60,466.83,C3,3,20576.86,15965.21,4,0,4
25,Married,Other,93964.6,7830.38,Self-employed,0.096,730,29049.32,Debt consolidation,9.38,36,928.91,C3,5,70674.81,56188.39,3,0,3
53,Married,Master's,15578.67,1298.22,Employed,0.515,719,4642.47,Car,9.17,60,96.75,C4,6,21083.6,14402.74,2,0,4
34,Single,Master's,52136.62,4344.72,Employed,0.225,749,17307.52,Home,13.57,36,587.92,B1,3,64309.51,31691.15,0,1,1
37,Married,High School,34156.61,2846.38,Employed,0.2,614,10392.48,Debt consolidation,13.02,60,236.57,D4,6,26477.81,25020.72,3,0,3
23,Single,Bachelor's,28147.02,2345.58,Employed,0.198,778,26254.62,Car,8.68,36,830.99,B1,3,40973.39,38206.37,3,0,6
58,Single,High School,84851.58,7070.96,Employed,0.095,726,12797.24,Home,12.06,60,285.06,C1,5,65337.61,18763.72,1,0,1
53,Single,High School,59668.36,4972.36,Self-employed,0.166,771,34041.1,Debt consolidation,11.7,36,1125.78,B1,9,72269.39,48343.54,2,0,2
27,Married,Bachelor's,45298.4,3774.87,Employed,0.122,709,9850.85,Other,12.84,36,331.16,C1,6,36013.68,26327.83,1,0,1
51,Single,Master's,58368.08,4864.01,Employed,0.235,682,25458.42,Education,13.45,36,863.32,C2,5,35411.93,23892.31,3,0,3
46,Single,Master's,17448.9,1454.08,Self-employed,0.302,721,28465.16,Business,12.92,36,958.01,C2,5,20369.11,3606.88,3,0,3
50,Divorced,High School,40749.54,3395.8,Employed,0.173,669,4521.29,Other,11.93,36,150.02,D4,3,60747.97,41225.13,1,2,2
45,Married,PhD,24380.56,2031.71,Employed,0.203,587,31362.33,Vacation,15.66,36,1097.35,E2,7,32302.26,19269.29,0,0,0
37,Single,Bachelor's,46836.54,3903.04,Employed,0.022,754,500.0,Education,11.26,36,16.43,B5,5,74873.25,49839.74,0,0,0
34,Married,Bachelor's,20366.39,1697.2,Self-employed,0.018,592,18541.6,Debt consolidation,13.59,36,630.02,E4,7,23749.99,18253.69,1,0,1
41,Single,High School,24410.45,2034.2,Self-employed,0.178,684,12636.91,Debt consolidation,13.7,60,292.08,C5,6,35220.11,21095.85,4,1,4
33,Single,Master's,69034.3,5752.86,Self-employed,0.456,571,4854.38,Car,14.04,60,113.05,F4,8,77307.65,45956.96,0,0,1
22,Widowed,Other,54165.6,4513.8,Employed,0.052,825,19045.43,Other,5.46,36,574.75,A2,4,46592.67,24527.52,2,0,2
52,Single,Bachelor's,46237.44,3853.12,Unemployed,0.265,693,19029.16,Home,10.25,36,616.25,C2,3,32679.57,19576.96,2,0,2
21,Married,Bachelor's,71314.4,5942.87,Unemployed,0.113,685,15034.35,Debt consolidation,12.21,36,500.86,C4,3,99170.32,81201.75,3,0,5
45,Single,Master's,19295.03,1607.92,Employed,0.109,654,11841.65,Debt consolidation,13.57,60,272.9,D4,5,16042.15,13029.1,1,0,1
73,Married,PhD,32824.2,2735.35,Employed,0.128,714,16400.04,Debt consolidation,13.67,36,557.89,C1,3,25086.39,23230.7,5,0,5
69,Married,Bachelor's,69698.48,5808.21,Employed,0.128,642,4236.4,Debt consolidation,15.19,36,147.25,D1,6,67385.58,44275.26,0,0,0
63,Single,Bachelor's,28949.56,2412.46,Employed,0.055,592,18435.09,Home,15.71,36,645.49,E3,7,41976.3,19453.21,3,0,3
30,Married,Master's,72166.09,6013.84,Employed,0.099,792,19926.49,Medical,10.76,36,650.11,B1,1,44287.94,40520.2,3,0,3
64,Single,High School,119184.51,9932.04,Employed,0.177,707,6295.38,Debt consolidation,12.79,36,211.48,C2,4,78007.4,20241.04,0,0,2
69,Single,Other,60193.82,5016.15,Employed,0.316,629,1308.73,Debt consolidation,13.59,36,44.47,D2,6,83222.95,10277.39,1,0,1
50,Married,Master's,14366.02,1197.17,Self-employed,0.308,719,13068.81,Home,10.25,36,423.23,C2,0,19952.78,12713.1,3,0,3
23,Married,High School,44959.02,3746.58,Employed,0.022,752,13866.38,Business,12.13,60,309.36,B3,7,31427.45,2647.57,2,0,2
62,Single,Bachelor's,63384.99,5282.08,Employed,0.325,667,14663.85,Education,11.51,36,483.62,D1,3,93053.52,5954.67,3,0,4
33,Married,Bachelor's,33773.96,2814.5,Retired,0.01,755,500.0,Other,7.43,60,10.0,B3,7,39586.65,17641.71,1,0,1
27,Married,High School,27973.94,2331.16,Student,0.277,709,19374.59,Education,8.86,36,614.85,C3,3,24077.25,22402.57,3,0,4
44,Single,PhD,53092.25,4424.35,Employed,0.1,722,14754.07,Medical,11.9,36,489.34,C1,5,72816.56,5104.3,1,0,1
27,Married,Other,99649.07,8304.09,Employed,0.233,804,17825.82,Car,8.23,36,560.49,A1,5,121656.72,9766.57,0,0,0
51,Divorced,Bachelor's,79097.32,6591.44,Employed,0.179,740,3046.21,Debt consolidation,8.58,36,96.27,B3,6,53997.23,17396.7,3,0,4
49,Single,High School,30072.5,2506.04,Employed,0.18,637,19956.06,Debt consolidation,16.35,36,705.05,D5,4,25014.14,10770.42,4,0,4
38,Single,High School,34991.08,2915.92,Retired,0.03,631,25432.26,Other,11.89,60,564.31,D5,12,40342.66,17591.07,2,0,2
46,Single,PhD,8270.08,689.17,Self-employed,0.183,758,20134.33,Car,12.52,36,673.76,B1,2,9674.89,7752.88,4,0,4
67,Married,Bachelor's,44527.89,3710.66,Employed,0.457,556,16018.4,Education,15.37,36,558.19,F3,3,29374.12,23554.7,6,0,6
53,Married,PhD,9861.47,821.79,Employed,0.208,612,25863.66,Debt consolidation,14.81,36,894.17,D1,5,18574.76,1123.11,3,0,3
57,Married,Bachelor's,19688.44,1640.7,Student,0.191,580,13685.16,Debt consolidation,11.71,60,302.42,E3,3,26545.87,3225.16,0,0,0
28,Single,Bachelor's,43004.18,3583.68,Self-employed,0.305,783,14187.46,Home,11.11,36,465.22,B5,6,67306.72,58996.52,4,0,4
73,Married,Bachelor's,45800.73,3816.73,Unemployed,0.16,732,15564.53,Business,11.58,60,342.93,C2,3,54921.89,6632.63,1,0,1
30,Married,Other,24364.58,2030.38,Employed,0.128,764,9622.09,Vacation,11.26,36,316.2,B2,2,18953.99,14271.62,1,0,4
41,Married,Master's,57403.94,4783.66,Employed,0.146,616,22632.55,Education,11.87,36,750.32,D1,3,52103.69,26828.86,1,0,2
29,Single,High School,65784.96,5482.08,Employed,0.23,784,18660.28,Education,11.82,60,413.39,B2,3,65559.06,5878.76,1,0,2
74,Married,Other,86526.8,7210.57,Employed,0.099,660,8744.66,Business,13.79,36,297.98,D3,7,119216.56,110624.05,1,0,1
37,Single,Other,22761.79,1896.82,Self-employed,0.104,747,9891.16,Debt consolidation,8.12,36,310.5,B4,4,32119.37,25700.98,1,0,1
75,Single,Master's,26470.66,2205.89,Unemployed,0.309,616,14900.77,Car,13.88,60,345.79,D2,5,41970.4,3363.75,1,0,1
31,Married,Bachelor's,35528.19,2960.68,Self-employed,0.118,637,23121.66,Car,12.18,36,769.96,D2,8,60321.18,14260.16,2,0,2
36,Single,Bachelor's,29010.43,2417.54,Unemployed,0.302,663,500.0,Home,14.01,36,17.09,D5,7,25579.2,20221.75,4,0,6
59,Single,Master's,30734.51,2561.21,Employed,0.115,666,500.0,Other,13.11,36,16.87,D3,3,47272.03,15865.45,1,0,1
65,Single,Master's,12248.79,1020.73,Employed,0.285,725,28794.11,Business,13.52,36,977.41,C3,5,22043.85,14739.93,2,0,3
35,Married,Master's,28023.36,2335.28,Employed,0.243,785,22637.88,Car,10.34,36,734.08,B4,3,20901.24,10457.55,2,0,5
53,Single,Master's,30058.27,2504.86,Self-employed,0.145,717,25847.66,Debt consolidation,13.1,60,589.44,C2,1,38590.21,19305.23,6,0,6
35,Single,Bachelor's,61413.78,5117.81,Unemployed,0.128,740,500.0,Home,14.03,36,17.1,B1,3,91115.74,75433.5,5,0,7
21,Single,Bachelor's,31099.08,2591.59,Unemployed,0.019,556,11316.22,Debt consolidation,13.46,36,383.8,F1,4,34063.63,5714.86,2,0,3
39,Widowed,Master's,21773.03,1814.42,Employed,0.128,543,21695.64,Education,14.33,60,508.54,F2,2,25933.03,15114.81,2,0,5
28,Married,Bachelor's,42134.29,3511.19,Employed,0.308,631,16686.32,Debt consolidation,11.84,36,552.95,D2,5,38136.21,23875.08,1,0,1
66,Single,Master's,44618.78,3718.23,Employed,0.202,661,14231.34,Education,12.29,36,474.66,D2,2,63760.92,9183.35,3,0,3
41,Single,Bachelor's,46491.64,3874.3,Self-employed,0.098,741,7030.87,Medical,10.19,60,150.04,B2,4,46141.22,40742.5,3,0,4
26,Single,Bachelor's,93628.6,7802.38,Employed,0.206,806,22560.18,Debt consolidation,10.26,36,730.71,A5,4,91263.06,40471.92,0,0,0
41,Married,High School,46287.33,3857.28,Employed,0.107,814,17343.81,Home,10.32,60,371.24,A1,6,32577.51,21450.69,2,0,3
25,Married,High School,88596.3,7383.02,Unemployed,0.234,685,21984.11,Education,13.81,60,509.37,C2,2,92837.97,49322.76,8,0,8
37,Married,Bachelor's,47868.12,3989.01,Employed,0.282,570,12420.21,Home,15.66,36,434.58,F2,1,57665.85,16832.29,3,0,5
35,Married,Bachelor's,21819.14,1818.26,Retired,0.161,633,24706.74,Home,14.75,36,853.45,D4,3,21728.76,19535.92,4,0,5
72,Single,Bachelor's,18572.87,1547.74,Employed,0.219,657,4227.06,Medical,11.18,60,92.29,D3,4,23017.45,18869.4,3,0,4
27,Single,Bachelor's,38731.52,3227.63,Employed,0.124,733,12303.9,Other,12.07,36,409.08,C4,5,43026.32,19330.11,2,0,3
25,Married,Bachelor's,28051.68,2337.64,Employed,0.284,615,2718.66,Home,15.4,60,65.25,D4,3,26520.83,20083.53,5,0,6
32,Married,Bachelor's,25587.83,2132.32,Unemployed,0.093,594,13345.1,Debt consolidation,16.87,60,330.73,E2,9,40879.59,3827.72,2,0,3
60,Single,Bachelor's,53779.68,4481.64,Employed,0.242,549,8065.99,Home,17.27,36,288.66,F2,2,62699.66,40677.61,1,0,2
48,Single,High School,47278.89,3939.91,Employed,0.305,602,19636.3,Car,15.31,36,683.68,E1,2,71556.07,18022.72,4,0,5
21,Single,Bachelor's,32704.89,2725.41,Employed,0.193,655,500.0,Car,14.57,36,17.23,D3,7,34479.01,5660.01,2,0,2
34,Divorced,High School,33051.36,2754.28,Employed,0.113,652,12072.65,Home,9.63,36,387.46,D5,6,44835.74,9938.9,1,0,2
44,Divorced,High School,27973.91,2331.16,Self-employed,0.061,785,31381.89,Debt consolidation,13.19,60,717.09,B1,5,38460.14,29309.23,2,0,2
24,Married,Bachelor's,50042.6,4170.22,Employed,0.299,710,20391.15,Debt consolidation,12.39,36,681.08,C4,3,70039.59,4626.06,4,0,4
28,Married,High School,8026.57,668.88,Employed,0.281,671,500.0,Debt consolidation,12.16,60,11.16,C2,3,12118.92,4197.59,3,0,3
64,Single,High School,27095.21,2257.93,Employed,0.149,739,12427.19,Car,10.97,36,406.67,C3,6,29621.97,24207.52,5,0,7
35,Widowed,Master's,30227.81,2518.98,Employed,0.059,646,22476.74,Home,14.04,60,523.46,D3,3,36471.92,21846.11,3,0,3
42,Married,Other,97499.54,8124.96,Employed,0.092,821,13428.02,Home,12.35,36,448.25,A5,5,62720.05,38465.62,0,0,0
37,Single,High School,40337.83,3361.49,Employed,0.208,756,25675.28,Education,10.74,36,837.42,B3,4,35019.79,11480.03,1,0,1
25,Married,Bachelor's,17864.88,1488.74,Employed,0.204,575,7827.92,Debt consolidation,14.64,36,269.98,F2,3,27040.07,17294.38,3,2,3
37,Single,Master's,106227.13,8852.26,Self-employed,0.403,653,15198.32,Medical,14.62,60,358.54,D2,0,100134.63,78502.2,3,0,3
74,Married,Master's,84680.23,7056.69,Employed,0.14,845,24760.82,Other,11.99,36,822.3,A1,5,119059.0,15972.24,1,0,1
65,Single,High School,30936.11,2578.01,Student,0.026,768,4544.45,Debt consolidation,13.8,36,154.88,B3,4,29346.89,15802.1,2,0,3
25,Single,Master's,143439.01,11953.25,Unemployed,0.299,726,34459.47,Debt consolidation,10.88,60,747.17,C3,4,130059.97,85143.42,7,0,7
43,Divorced,Master's,32322.91,2693.58,Self-employed,0.241,816,9703.78,Debt consolidation,9.5,36,310.84,A5,1,18759.27,1755.23,0,0,0
29,Single,Bachelor's,63372.53,5281.04,Self-employed,0.375,776,16865.48,Car,6.61,36,517.75,B3,5,54149.51,50385.06,1,0,3
71,Married,Bachelor's,25445.57,2120.46,Unemployed,0.258,630,29189.88,Debt consolidation,9.86,60,618.19,D5,3,36875.02,20017.81,3,0,3
53,Single,Bachelor's,50911.98,4242.66,Employed,0.025,621,500.0,Debt consolidation,14.03,36,17.1,D5,7,39983.11,29452.96,0,0,0
23,Married,Other,36707.32,3058.94,Employed,0.322,541,6345.98,Debt consolidation,17.86,60,160.66,F1,4,37240.85,29764.12,3,0,3
74,Married,High School,33137.49,2761.46,Employed,0.045,706,14297.68,Other,11.68,36,472.71,C3,6,37457.2,29944.24,1,0,1
39,Single,Other,10925.61,910.47,Employed,0.176,688,15251.1,Debt consolidation,12.53,60,343.35,C2,6,17198.41,8936.84,1,0,2
60,Single,PhD,38756.21,3229.68,Employed,0.311,648,24770.1,Debt consolidation,13.72,36,843.22,D5,5,46787.78,29987.28,5,0,5
59,Single,Bachelor's,19144.1,1595.34,Self-employed,0.2,616,24777.73,Education,13.83,36,844.8,D5,3,25952.1,1696.33,2,0,2
73,Widowed,High School,95638.76,7969.9,Self-employed,0.314,644,22852.61,Business,13.03,60,520.32,D2,3,122829.7,23737.04,4,0,4
22,Single,High School,45486.72,3790.56,Student,0.188,619,15725.92,Business,18.3,36,570.9,D4,11,54317.8,28530.31,6,1,6
49,Married,High School,25499.88,2124.99,Employed,0.393,657,13314.96,Other,14.09,36,455.66,D4,4,19605.78,18304.92,3,0,4
